"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015","British Columbia","2016A000259","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788407","11.1.14","15448","","","","0"
"2016","British Columbia","2016A000259","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788407","11.1.14","13869","","","","0"
"2017","British Columbia","2016A000259","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788407","11.1.14","15661","","","","0"
"2018","British Columbia","2016A000259","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788407","11.1.14","15675","","","","0"
"2019","British Columbia","2016A000259","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788407","11.1.14","21643","","","","0"
"2020","British Columbia","2016A000259","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788407","11.1.14","22954","","","","0"
"2021","British Columbia","2016A000259","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788407","11.1.14","24173","","","","0"
"2022","British Columbia","2016A000259","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788407","11.1.14","26729","","","","0"
"2023","British Columbia","2016A000259","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788407","11.1.14","28385","","","","0"
"2013","British Columbia","2016A000259","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788408","11.1.15","8010","","","","0"
"2014","British Columbia","2016A000259","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788408","11.1.15","8714","","","","0"
"2015","British Columbia","2016A000259","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788408","11.1.15","7619","","","","0"
"2016","British Columbia","2016A000259","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788408","11.1.15","8636","","","","0"
"2017","British Columbia","2016A000259","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788408","11.1.15","8962","","","","0"
"2018","British Columbia","2016A000259","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788408","11.1.15","9628","","","","0"
"2019","British Columbia","2016A000259","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788408","11.1.15","10753","","","","0"
"2020","British Columbia","2016A000259","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788408","11.1.15","8633","","","","0"
"2021","British Columbia","2016A000259","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788408","11.1.15","9267","","","","0"
"2022","British Columbia","2016A000259","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788408","11.1.15","10047","","","","0"
"2023","British Columbia","2016A000259","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788408","11.1.15","9744","","","","0"
"2013","British Columbia","2016A000259","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788409","11.1.16","4728","","","","0"
"2014","British Columbia","2016A000259","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788409","11.1.16","4490","","","","0"
"2015","British Columbia","2016A000259","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788409","11.1.16","3752","","","","0"
"2016","British Columbia","2016A000259","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788409","11.1.16","3811","","","","0"
"2017","British Columbia","2016A000259","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788409","11.1.16","3990","","","","0"
"2018","British Columbia","2016A000259","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788409","11.1.16","4708","","","","0"
"2019","British Columbia","2016A000259","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788409","11.1.16","5461","","","","0"
"2020","British Columbia","2016A000259","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788409","11.1.16","5767","","","","0"
"2021","British Columbia","2016A000259","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788409","11.1.16","6515","","","","0"
"2022","British Columbia","2016A000259","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788409","11.1.16","7105","","","","0"
"2023","British Columbia","2016A000259","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788409","11.1.16","7160","","","","0"
"2013","British Columbia","2016A000259","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788410","11.1.17","413","","","","0"
"2014","British Columbia","2016A000259","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788410","11.1.17","451","","","","0"
"2015","British Columbia","2016A000259","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788410","11.1.17","442","","","","0"
"2016","British Columbia","2016A000259","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788410","11.1.17","368","","","","0"
"2017","British Columbia","2016A000259","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788410","11.1.17","365","","","","0"
"2018","British Columbia","2016A000259","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788410","11.1.17","387","","","","0"
"2019","British Columbia","2016A000259","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788410","11.1.17","375","","","","0"
"2020","British Columbia","2016A000259","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788410","11.1.17","367","","","","0"
"2021","British Columbia","2016A000259","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788410","11.1.17","378","","","","0"
"2022","British Columbia","2016A000259","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788410","11.1.17","481","","","","0"
"2023","British Columbia","2016A000259","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788410","11.1.17","482","","","","0"
"2013","British Columbia","2016A000259","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62788411","11.1.18","8290","","","","0"
"2014","British Columbia","2016A000259","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62788411","11.1.18","8830","","","","0"
"2015","British Columbia","2016A000259","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62788411","11.1.18","8692","","","","0"
"2016","British Columbia","2016A000259","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62788411","11.1.18","8878","","","","0"
"2017","British Columbia","2016A000259","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62788411","11.1.18","9624","","","","0"
