"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Saskatchewan","2016A000247","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788174","9.1.15","4158","","","","0"
"2020","Saskatchewan","2016A000247","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788174","9.1.15","3539","","","","0"
"2021","Saskatchewan","2016A000247","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788174","9.1.15","3820","","","","0"
"2022","Saskatchewan","2016A000247","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788174","9.1.15","4066","","","","0"
"2023","Saskatchewan","2016A000247","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788174","9.1.15","4160","","","","0"
"2013","Saskatchewan","2016A000247","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788175","9.1.16","1623","","","","0"
"2014","Saskatchewan","2016A000247","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788175","9.1.16","1528","","","","0"
"2015","Saskatchewan","2016A000247","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788175","9.1.16","1165","","","","0"
"2016","Saskatchewan","2016A000247","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788175","9.1.16","971","","","","0"
"2017","Saskatchewan","2016A000247","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788175","9.1.16","976","","","","0"
"2018","Saskatchewan","2016A000247","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788175","9.1.16","1212","","","","0"
"2019","Saskatchewan","2016A000247","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788175","9.1.16","1234","","","","0"
"2020","Saskatchewan","2016A000247","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788175","9.1.16","1038","","","","0"
"2021","Saskatchewan","2016A000247","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788175","9.1.16","1175","","","","0"
"2022","Saskatchewan","2016A000247","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788175","9.1.16","1274","","","","0"
"2023","Saskatchewan","2016A000247","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788175","9.1.16","1380","","","","0"
"2013","Saskatchewan","2016A000247","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788176","9.1.17","108","","","","0"
"2014","Saskatchewan","2016A000247","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788176","9.1.17","131","","","","0"
"2015","Saskatchewan","2016A000247","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788176","9.1.17","105","","","","0"
"2016","Saskatchewan","2016A000247","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788176","9.1.17","73","","","","0"
"2017","Saskatchewan","2016A000247","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788176","9.1.17","71","","","","0"
"2018","Saskatchewan","2016A000247","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788176","9.1.17","64","","","","0"
"2019","Saskatchewan","2016A000247","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788176","9.1.17","55","","","","0"
"2020","Saskatchewan","2016A000247","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788176","9.1.17","54","","","","0"
"2021","Saskatchewan","2016A000247","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788176","9.1.17","59","","","","0"
"2022","Saskatchewan","2016A000247","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788176","9.1.17","69","","","","0"
"2023","Saskatchewan","2016A000247","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788176","9.1.17","75","","","","0"
